row_idx,split,label,phase_label,family,monomer_A,monomer_B,volume_fraction,degree_polymerization,topology_index
1674,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.25992268,10400.0,-0.14373906613782222
1675,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.2625,10400.0,-0.12623011165705755
1676,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.26507732,10400.0,-0.12623011165705755
1677,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.267654639,10400.0,-0.13532120071888812
1678,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.270231959,10400.0,-0.12577955632411392
1679,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.272809278,10400.0,-0.13463194610692936
1680,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.275386598,10400.0,-0.13463194610692936
1681,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.277963918,10400.0,-0.12577955632411392
1682,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.280541237,10400.0,-0.12577955632411392
1683,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.283118557,10400.0,-0.12577955632411392
1684,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.285695876,10400.0,-0.14327059667324574
1685,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.288273196,10400.0,-0.13532120071888812
1686,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.290850515,10400.0,-0.1314103236521407
1687,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.293427835,10400.0,-0.14327059667324574
1688,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.296005155,10400.0,-0.13118219376007018
1689,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.298582474,10400.0,-0.12577955632411392
1690,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.301159794,10400.0,-0.14373906613782222
1691,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.303737113,10400.0,-0.12577955632411392
1692,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.306314433,10400.0,-0.1405359474606049
1693,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.308891753,10400.0,-0.1400706011257919
1694,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.311469072,10400.0,-0.14327059667324574
1695,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.314046392,10400.0,-0.13463194610692936
1696,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.316623711,10400.0,-0.1405359474606049
1697,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.319201031,10400.0,-0.12623011165705755
1698,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.321778351,10400.0,-0.1400706011257919
1699,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.32435567,10400.0,-0.1405359474606049
1700,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.32693299,10400.0,-0.12298624692775686
1701,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.329510309,10400.0,-0.13209501366402007
1702,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.332087629,10400.0,-0.12577955632411392
1703,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.334664948,10400.0,-0.1400706011257919
1704,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.337242268,10400.0,-0.1314103236521407
1705,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.339819588,10400.0,-0.13463194610692936
1706,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.342396907,10400.0,-0.13209501366402007
1707,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.344974227,10400.0,-0.1314103236521407
1708,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.347551546,10400.0,-0.13532120071888812
1709,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.350128866,10400.0,-0.14373906613782222
1710,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.352706186,10400.0,-0.12577955632411392
1711,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.378479381,15300.0,0.24483101756067716
1712,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.381056701,15300.0,0.2545153827389523
1713,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.383634021,15300.0,0.2545153827389523
1714,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.38621134,15300.0,0.2623557502188646
1715,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.38878866,15300.0,0.2545153827389523
1716,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.391365979,15300.0,0.2521126266209926
1717,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.393943299,15300.0,0.24835597842076598
1718,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.396520619,15300.0,0.26120044725955527
1719,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.399097938,15300.0,0.2512274783757162
1720,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.401675258,15300.0,0.2544175051524888
1721,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.404252577,15300.0,0.24483101756067716
1722,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.406829897,15300.0,0.2429801870052989
1723,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.409407216,15300.0,0.25649389269820916
1724,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.411984536,15300.0,0.2429801870052989
1725,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.414561856,15300.0,0.2513097338939378
1726,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.417139175,15300.0,0.2507174661012169
1727,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.419716495,15300.0,0.25649389269820916
1728,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.422293814,15300.0,0.25756518934577227
1729,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.424871134,15300.0,0.2459601836938981
1730,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.427448454,15300.0,0.2544175051524888
1731,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.430025773,15300.0,0.24533106186631307
1732,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.432603093,15300.0,0.25600640802369246
1733,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.435180412,15300.0,0.2513097338939378
1734,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.437757732,15300.0,0.2429801870052989
1735,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.440335052,15300.0,0.24089776777673935
1736,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.442912371,15300.0,0.2489508902661331
1737,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.445489691,15300.0,0.25939768932010576
1738,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.44806701,15300.0,0.24059515048027394
1739,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.45064433,15300.0,0.24328144727352805
1740,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.453221649,15300.0,0.24099862152275747
1741,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.455798969,15300.0,0.24533106186631307
1742,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.458376289,15300.0,0.2429801870052989
1743,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.460953608,15300.0,0.25111234727806997
1744,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.463530928,15300.0,0.24009060127098308
1745,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.466108247,15300.0,0.2429801870052989
1746,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.468685567,15300.0,0.2623557502188646
1747,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.471262887,15300.0,0.2545153827389523
1748,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.473840206,15300.0,0.24835597842076598
1749,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.476417526,15300.0,0.2520143120810181
1750,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.478994845,15300.0,0.24099862152275747
1751,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.481572165,15300.0,0.2520143120810181
1752,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.484149485,15300.0,0.2569825574918762
1753,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.486726804,15300.0,0.2617782516852673
1754,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.489304124,15300.0,0.24835597842076598
1755,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.491881443,15300.0,0.2520143120810181
1756,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.494458763,15300.0,0.2513097338939378
1757,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.497036082,15300.0,0.24099862152275747
1758,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.499613402,15300.0,0.25363416848587755
1759,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.502190722,15300.0,0.25939768932010576
1760,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.504768041,15300.0,0.24533106186631307
1761,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.507345361,15300.0,0.2520143120810181
1762,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.50992268,15300.0,0.24009060127098308
1763,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.5125,15300.0,0.2569825574918762
1764,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.51507732,15300.0,0.24483101756067716
1765,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.517654639,15300.0,0.24099862152275747
1766,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.520231959,15300.0,0.24533106186631307
1767,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.522809278,15300.0,0.2520143120810181
1768,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.525386598,15300.0,0.24089776777673935
1769,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.527963918,15300.0,0.25678627859885955
1770,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.530541237,15300.0,0.2541238197589473
1771,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.533118557,15300.0,0.2465577633053881
1772,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.535695876,15300.0,0.24635860640596965
1773,fold1,1,lamellar,PDMS|PEE,PDMS,PEE,0.538273196,15300.0,0.24573093048877434
1774,fold3,1,lamellar,PE|PEO,PE,PEO,0.364607636,2100.0,-1.0923333630061351
1775,fold3,1,lamellar,PE|PEO,PE,PEO,0.366542288,2100.0,-1.0923333630061351
1776,fold3,1,lamellar,PE|PEO,PE,PEO,0.372346244,2100.0,-1.0923333630061351
1777,fold3,1,lamellar,PE|PEO,PE,PEO,0.37526037,2100.0,-1.0923333630061351
1778,fold3,1,lamellar,PE|PEO,PE,PEO,0.381100772,2100.0,-1.0923333630061351
1779,fold3,1,lamellar,PE|PEO,PE,PEO,0.3898553,2100.0,-1.0923333630061351
1780,fold3,1,lamellar,PE|PEO,PE,PEO,0.396669102,2100.0,-1.0923333630061351
1781,fold3,1,lamellar,PE|PEO,PE,PEO,0.404462378,2100.0,-1.0923333630061351
1782,fold3,1,lamellar,PE|PEO,PE,PEO,0.408380276,2100.0,-1.0923333630061351
1783,fold3,0,other,PE|PEO,PE,PEO,0.412960268,2100.0,-1.0923333630061351
1784,fold3,1,lamellar,PE|PEO,PE,PEO,0.408258791,2800.0,-0.8101782650129691
1785,fold3,1,lamellar,PE|PEO,PE,PEO,0.415048295,2800.0,-0.8101782650129691
1786,fold3,1,lamellar,PE|PEO,PE,PEO,0.420858326,2800.0,-0.8101782650129691
1787,fold3,1,lamellar,PE|PEO,PE,PEO,0.42764783,2800.0,-0.7927617626033606
1788,fold3,1,lamellar,PE|PEO,PE,PEO,0.434419112,2800.0,-0.7927617626033606
1789,fold3,1,lamellar,PE|PEO,PE,PEO,0.439261816,2800.0,-0.8101782650129691
1790,fold3,1,lamellar,PE|PEO,PE,PEO,0.44509007,2800.0,-0.8101782650129691
1791,fold3,1,lamellar,PE|PEO,PE,PEO,0.452828677,2800.0,-0.7917928148254905
1792,fold3,1,lamellar,PE|PEO,PE,PEO,0.461552834,2800.0,-0.7917928148254905
1793,fold3,1,lamellar,PE|PEO,PE,PEO,0.467375013,2800.0,-0.7927617626033606
1794,fold3,1,lamellar,PE|PEO,PE,PEO,0.474158443,2800.0,-0.8101782650129691
1795,fold3,1,lamellar,PE|PEO,PE,PEO,0.479974548,2800.0,-0.8101782650129691
1796,fold3,1,lamellar,PE|PEO,PE,PEO,0.485796726,2800.0,-0.7917928148254905
1797,fold3,1,lamellar,PE|PEO,PE,PEO,0.491618905,2800.0,-0.8101782650129691
1798,fold3,1,lamellar,PE|PEO,PE,PEO,0.49743501,2800.0,-0.8101782650129691
1799,fold3,1,lamellar,PE|PEO,PE,PEO,0.506171315,2800.0,-0.8101782650129691
1800,fold3,1,lamellar,PE|PEO,PE,PEO,0.512011716,2800.0,-0.8101782650129691
1801,fold3,0,other,PE|PEO,PE,PEO,0.517079168,2800.0,-0.8101782650129691
1802,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.241998687,2200.0,-2.036021923298301
1803,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.247772272,2200.0,-2.036021923298301
1804,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.253588376,2200.0,-2.1019223492593104
1805,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.258449303,2200.0,-2.036021923298301
1806,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.265232734,2200.0,-2.1019223492593104
1807,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.270075438,2200.0,-2.1019223492593104
1808,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.273962965,2200.0,-2.1019223492593104
1809,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.279779069,2200.0,-2.1019223492593104
1810,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.284621773,2200.0,-2.036021923298301
1811,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.289476626,2200.0,-2.036021923298301
1812,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.293358079,2200.0,-2.1019223492593104
1813,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.297239531,2200.0,-2.1019223492593104
1814,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.301120984,2200.0,-2.1019223492593104
1815,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.30403511,2200.0,-2.1019223492593104
1816,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.307928711,2200.0,-2.036021923298301
1817,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.312795712,2200.0,-2.036021923298301
1818,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.313787335,2200.0,-2.036021923298301
1819,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.316719685,2200.0,-2.036021923298301
1820,fold3,0,other,PEO|PEP,PEO,PEP,0.32196329,2200.0,-2.036021923298301
1821,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.478226679,3000.0,-1.7526244183034574
1822,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.484048858,3000.0,-1.7526244183034574
1823,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.488891562,3000.0,-1.7526244183034574
1824,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.492779089,3000.0,-1.7526244183034574
1825,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.497627867,3000.0,-1.7526244183034574
1826,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.500548068,3000.0,-1.7526244183034574
1827,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.506376321,3000.0,-1.7526244183034574
1828,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.513184048,3000.0,-1.7526244183034574
1829,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.516122472,3000.0,-1.7526244183034574
1830,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.520989473,3000.0,-1.7526244183034574
1831,fold3,1,lamellar,PEO|PEP,PEO,PEP,0.522966645,3000.0,-1.7526244183034574
1832,fold3,0,other,PEO|PEP,PEO,PEP,0.528532186,3000.0,-1.7526244183034574
1833,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.240657794,2200.0,-1.5485311592549422
1834,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.244484579,2200.0,-1.5485311592549422
1835,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.249339431,2200.0,-1.5485311592549422
1836,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.25710841,2200.0,-1.5485311592549422
1837,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.260989863,2200.0,-1.5485311592549422
1838,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.26585079,2200.0,-1.5485311592549422
1839,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.270711717,2200.0,-1.5485311592549422
1840,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.276546044,2200.0,-1.5485311592549422
1841,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.282386446,2200.0,-1.5485311592549422
1842,fold3,0,other,PEE|PEO,PEE,PEO,0.291596543,2200.0,-1.5485311592549422
1843,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.454236387,3600.0,-1.0213961078049372
1844,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.460040343,3600.0,-1.0259639010763653
1845,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.461981069,3600.0,-1.027507687079023
1846,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.46392787,3600.0,-1.022917191072261
1847,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.467803248,3600.0,-1.022917191072261
1848,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.469743974,3600.0,-1.0259639010763653
1849,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.472658101,3600.0,-1.0259639010763653
1850,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.477512954,3600.0,-1.022917191072261
1851,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.480414931,3600.0,-1.0213961078049372
1852,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.484296384,3600.0,-1.0213961078049372
1853,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.492053215,3600.0,-1.022917191072261
1854,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.499803971,3600.0,-1.027507687079023
1855,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.507560802,3600.0,-1.0259639010763653
1856,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.51240958,3600.0,-1.0213961078049372
1857,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.517264433,3600.0,-1.027507687079023
1858,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.523074463,3600.0,-1.0259639010763653
1859,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.530831294,3600.0,-1.0259639010763653
1860,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.538594199,3600.0,-1.0213961078049372
1861,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.545389778,3600.0,-1.0259639010763653
1862,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.552179282,3600.0,-1.027507687079023
1863,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.558019684,3600.0,-1.0259639010763653
1864,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.56386616,3600.0,-1.0259639010763653
1865,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.567765835,3600.0,-1.022917191072261
1866,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.572638911,3600.0,-1.0213961078049372
1867,fold3,1,lamellar,PEE|PEO,PEE,PEO,0.574640379,3600.0,-1.022917191072261
1868,fold3,0,other,PEE|PEO,PEE,PEO,0.581514924,3600.0,-1.0259639010763653
1869,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.646394543,5000.0,-1.0209820818912287
1870,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.651416654,5000.0,-1.0209820818912287
1871,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.658008175,5000.0,-1.0209820818912287
1872,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.666169106,5000.0,-1.0209820818912287
1873,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.671505099,5000.0,-1.0209820818912287
1874,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.675585564,5000.0,-1.0209820818912287
1875,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.681863203,5000.0,-1.0209820818912287
1876,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.688454724,5000.0,-1.0209820818912287
1877,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.694732363,5000.0,-1.0209820818912287
1878,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.700068356,5000.0,-1.0209820818912287
1879,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.705718232,5000.0,-1.0209820818912287
1880,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.711368107,5000.0,-1.0209820818912287
1881,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.71827351,5000.0,-1.0209820818912287
1882,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.723295621,5000.0,-1.0209820818912287
1883,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.728317732,5000.0,-1.0209820818912287
1884,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.737106427,5000.0,-1.0209820818912287
1885,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.742756302,5000.0,-1.0209820818912287
1886,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.750603351,5000.0,-1.0209820818912287
1887,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.754369934,5000.0,-1.0209820818912287
1888,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.76001981,5000.0,-1.0209820818912287
1889,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.767552976,5000.0,-1.0209820818912287
1890,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.80835763,5000.0,-1.0209820818912287
1891,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.592177077,7608.695652,-0.73917264908332
1892,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.594657919,7608.695652,-0.7472064054705112
1893,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.597552236,7608.695652,-0.73917264908332
1894,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.600860025,7608.695652,-0.73917264908332
1895,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.604994763,7608.695652,-0.7472064054705112
1896,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.607682342,7608.695652,-0.7472064054705112
1897,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.610163184,7608.695652,-0.7472064054705112
1898,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.61243729,7608.695652,-0.73917264908332
1899,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.615538343,7608.695652,-0.73917264908332
1900,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.618019185,7608.695652,-0.7472064054705112
1901,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.622360659,7608.695652,-0.7472064054705112
1902,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.625461712,7608.695652,-0.73917264908332
1903,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.627942555,7608.695652,-0.73917264908332
1904,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.631250345,7608.695652,-0.73917264908332
1905,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.634558134,7608.695652,-0.73917264908332
1906,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.637865924,7608.695652,-0.73917264908332
1907,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.640553504,7608.695652,-0.73917264908332
1908,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.643034346,7608.695652,-0.73917264908332
1909,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.646548873,7608.695652,-0.73917264908332
1910,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.648822978,7608.695652,-0.73917264908332
1911,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.651924031,7608.695652,-0.73917264908332
1912,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.655025084,7608.695652,-0.73917264908332
1913,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.658746348,7608.695652,-0.7472064054705112
1914,fold4,0,other,P2VP|P4VP,P2VP,P4VP,0.687896246,7608.695652,-0.73917264908332
1915,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.511360387,6221.238938,-0.8156212128774711
1916,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.523721431,6221.238938,-0.8156212128774711
1917,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.537259716,6221.238938,-0.8156212128774711
1918,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.548443518,6221.238938,-0.8156212128774711
1919,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.562570424,6221.238938,-0.8156212128774711
1920,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.571399741,6221.238938,-0.8156212128774711
1921,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.586115269,6221.238938,-0.8156212128774711
1922,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.600242176,6221.238938,-0.8156212128774711
1923,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.610248735,6221.238938,-0.8156212128774711
1924,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.622021157,6221.238938,-0.8156212128774711
1925,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.639091169,6221.238938,-0.8156212128774711
1926,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.649097728,6221.238938,-0.8156212128774711
1927,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.661458771,6221.238938,-0.8156212128774711
1928,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.674408436,6221.238938,-0.8156212128774711
1929,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.686180858,6221.238938,-0.8156212128774711
1930,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.699130522,6221.238938,-0.8156212128774711
1931,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.712080187,6221.238938,-0.8156212128774711
1932,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.72444123,6221.238938,-0.8156212128774711
1933,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.734447789,6221.238938,-0.8156212128774711
1934,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.751517802,6221.238938,-0.8156212128774711
1935,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.761524361,6221.238938,-0.8156212128774711
1936,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.771530919,6221.238938,-0.8156212128774711
1937,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.785069205,6221.238938,-0.8156212128774711
1938,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.798607491,6221.238938,-0.8156212128774711
1939,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.808614049,6221.238938,-0.8156212128774711
1940,fold4,1,lamellar,P2VP|P4VP,P2VP,P4VP,0.823329577,6221.238938,-0.8156212128774711
